aoi_id,year,sensor_product,status,storage_backend,asset_id,reason,source_exists,checksum_exists,product_version_recorded,native_crs_known,crop_succeeds,qa_bands_exist,target_dates_coverage_recorded,raster_integrity_checked,nodata_readable,common_support_constructible,temporal_count_computable,manifest_complete
AOI-C05,2021,fcover,READY,GEE_ASSET,projects/qinghai-internship-fvc-models/assets/fvc_report_data/fcover_native/AOI_C05_20210720;projects/qinghai-internship-fvc-models/assets/fvc_report_data/fcover_native/AOI_C05_20210731;projects/qinghai-internship-fvc-models/assets/fvc_report_data/fcover_native/AOI_C05_20210810,three native-grid FCOVER assets verified,True,True,True,True,True,True,True,True,True,True,True,True
AOI-C05,2022,sentinel2,READY,GEE_ASSET,projects/qinghai-internship-fvc-models/assets/fvc_report_data/paired_observations/AOI_C05_2022,36-band AOI-year pair cube contract verified,True,True,True,True,True,True,True,True,True,True,True,True
AOI-C05,2022,landsat,READY,GEE_ASSET,projects/qinghai-internship-fvc-models/assets/fvc_report_data/paired_observations/AOI_C05_2022,36-band AOI-year pair cube contract verified,True,True,True,True,True,True,True,True,True,True,True,True
AOI-C05,2022,modis,READY,GEE_ASSET,projects/qinghai-internship-fvc-models/assets/fvc_report_data/paired_observations/AOI_C05_2022,36-band AOI-year pair cube contract verified,True,True,True,True,True,True,True,True,True,True,True,True
AOI-C05,2022,fcover,READY,GEE_ASSET,projects/qinghai-internship-fvc-models/assets/fvc_report_data/fcover_native/AOI_C05_20220720;projects/qinghai-internship-fvc-models/assets/fvc_report_data/fcover_native/AOI_C05_20220731;projects/qinghai-internship-fvc-models/assets/fvc_report_data/fcover_native/AOI_C05_20220810,three native-grid FCOVER assets verified,True,True,True,True,True,True,True,True,True,True,True,True
AOI-C05,2023,sentinel2,READY,GEE_ASSET,projects/qinghai-internship-fvc-models/assets/fvc_report_data/paired_observations/AOI_C05_2023,36-band AOI-year pair cube contract verified,True,True,True,True,True,True,True,True,True,True,True,True
AOI-C05,2023,landsat,READY,GEE_ASSET,projects/qinghai-internship-fvc-models/assets/fvc_report_data/paired_observations/AOI_C05_2023,36-band AOI-year pair cube contract verified,True,True,True,True,True,True,True,True,True,True,True,True
AOI-C05,2023,modis,READY,GEE_ASSET,projects/qinghai-internship-fvc-models/assets/fvc_report_data/paired_observations/AOI_C05_2023,36-band AOI-year pair cube contract verified,True,True,True,True,True,True,True,True,True,True,True,True
AOI-C05,2023,fcover,READY,GEE_ASSET,projects/qinghai-internship-fvc-models/assets/fvc_report_data/fcover_native/AOI_C05_20230720;projects/qinghai-internship-fvc-models/assets/fvc_report_data/fcover_native/AOI_C05_20230731;projects/qinghai-internship-fvc-models/assets/fvc_report_data/fcover_native/AOI_C05_20230810,three native-grid FCOVER assets verified,True,True,True,True,True,True,True,True,True,True,True,True
AOI-C05,2024,sentinel2,READY,GEE_ASSET,projects/qinghai-internship-fvc-models/assets/fvc_report_data/paired_observations/AOI_C05_2024,36-band AOI-year pair cube contract verified,True,True,True,True,True,True,True,True,True,True,True,True
AOI-C05,2024,landsat,READY,GEE_ASSET,projects/qinghai-internship-fvc-models/assets/fvc_report_data/paired_observations/AOI_C05_2024,36-band AOI-year pair cube contract verified,True,True,True,True,True,True,True,True,True,True,True,True
AOI-C05,2024,modis,READY,GEE_ASSET,projects/qinghai-internship-fvc-models/assets/fvc_report_data/paired_observations/AOI_C05_2024,36-band AOI-year pair cube contract verified,True,True,True,True,True,True,True,True,True,True,True,True
AOI-C05,2024,fcover,READY,GEE_ASSET,projects/qinghai-internship-fvc-models/assets/fvc_report_data/fcover_native/AOI_C05_20240720;projects/qinghai-internship-fvc-models/assets/fvc_report_data/fcover_native/AOI_C05_20240731;projects/qinghai-internship-fvc-models/assets/fvc_report_data/fcover_native/AOI_C05_20240810,three native-grid FCOVER assets verified,True,True,True,True,True,True,True,True,True,True,True,True
AOI-C05,2025,sentinel2,READY,GEE_ASSET,projects/qinghai-internship-fvc-models/assets/fvc_report_data/paired_observations/AOI_C05_2025,36-band AOI-year pair cube contract verified,True,True,True,True,True,True,True,True,True,True,True,True
AOI-C05,2025,landsat,READY,GEE_ASSET,projects/qinghai-internship-fvc-models/assets/fvc_report_data/paired_observations/AOI_C05_2025,36-band AOI-year pair cube contract verified,True,True,True,True,True,True,True,True,True,True,True,True
AOI-C05,2025,modis,READY,GEE_ASSET,projects/qinghai-internship-fvc-models/assets/fvc_report_data/paired_observations/AOI_C05_2025,36-band AOI-year pair cube contract verified,True,True,True,True,True,True,True,True,True,True,True,True
AOI-C05,2025,fcover,READY,GEE_ASSET,projects/qinghai-internship-fvc-models/assets/fvc_report_data/fcover_native/AOI_C05_20250720;projects/qinghai-internship-fvc-models/assets/fvc_report_data/fcover_native/AOI_C05_20250731;projects/qinghai-internship-fvc-models/assets/fvc_report_data/fcover_native/AOI_C05_20250810,three native-grid FCOVER assets verified,True,True,True,True,True,True,True,True,True,True,True,True
AOI-C06,2021,sentinel2,READY,GEE_ASSET,projects/qinghai-internship-fvc-models/assets/fvc_report_data/paired_observations/AOI_C06_2021,36-band AOI-year pair cube contract verified,True,True,True,True,True,True,True,True,True,True,True,True
AOI-C06,2021,landsat,READY,GEE_ASSET,projects/qinghai-internship-fvc-models/assets/fvc_report_data/paired_observations/AOI_C06_2021,36-band AOI-year pair cube contract verified,True,True,True,True,True,True,True,True,True,True,True,True
AOI-C06,2021,modis,READY,GEE_ASSET,projects/qinghai-internship-fvc-models/assets/fvc_report_data/paired_observations/AOI_C06_2021,36-band AOI-year pair cube contract verified,True,True,True,True,True,True,True,True,True,True,True,True
AOI-C06,2021,fcover,READY,GEE_ASSET,projects/qinghai-internship-fvc-models/assets/fvc_report_data/fcover_native/AOI_C06_20210720;projects/qinghai-internship-fvc-models/assets/fvc_report_data/fcover_native/AOI_C06_20210731;projects/qinghai-internship-fvc-models/assets/fvc_report_data/fcover_native/AOI_C06_20210810,three native-grid FCOVER assets verified,True,True,True,True,True,True,True,True,True,True,True,True
AOI-C06,2022,sentinel2,READY,GEE_ASSET,projects/qinghai-internship-fvc-models/assets/fvc_report_data/paired_observations/AOI_C06_2022,36-band AOI-year pair cube contract verified,True,True,True,True,True,True,True,True,True,True,True,True
AOI-C06,2022,landsat,READY,GEE_ASSET,projects/qinghai-internship-fvc-models/assets/fvc_report_data/paired_observations/AOI_C06_2022,36-band AOI-year pair cube contract verified,True,True,True,True,True,True,True,True,True,True,True,True
AOI-C06,2022,modis,READY,GEE_ASSET,projects/qinghai-internship-fvc-models/assets/fvc_report_data/paired_observations/AOI_C06_2022,36-band AOI-year pair cube contract verified,True,True,True,True,True,True,True,True,True,True,True,True
AOI-C06,2022,fcover,READY,GEE_ASSET,projects/qinghai-internship-fvc-models/assets/fvc_report_data/fcover_native/AOI_C06_20220720;projects/qinghai-internship-fvc-models/assets/fvc_report_data/fcover_native/AOI_C06_20220731;projects/qinghai-internship-fvc-models/assets/fvc_report_data/fcover_native/AOI_C06_20220810,three native-grid FCOVER assets verified,True,True,True,True,True,True,True,True,True,True,True,True
AOI-C06,2023,sentinel2,READY,GEE_ASSET,projects/qinghai-internship-fvc-models/assets/fvc_report_data/paired_observations/AOI_C06_2023,36-band AOI-year pair cube contract verified,True,True,True,True,True,True,True,True,True,True,True,True
AOI-C06,2023,landsat,READY,GEE_ASSET,projects/qinghai-internship-fvc-models/assets/fvc_report_data/paired_observations/AOI_C06_2023,36-band AOI-year pair cube contract verified,True,True,True,True,True,True,True,True,True,True,True,True
AOI-C06,2023,modis,READY,GEE_ASSET,projects/qinghai-internship-fvc-models/assets/fvc_report_data/paired_observations/AOI_C06_2023,36-band AOI-year pair cube contract verified,True,True,True,True,True,True,True,True,True,True,True,True
AOI-C06,2023,fcover,READY,GEE_ASSET,projects/qinghai-internship-fvc-models/assets/fvc_report_data/fcover_native/AOI_C06_20230720;projects/qinghai-internship-fvc-models/assets/fvc_report_data/fcover_native/AOI_C06_20230731;projects/qinghai-internship-fvc-models/assets/fvc_report_data/fcover_native/AOI_C06_20230810,three native-grid FCOVER assets verified,True,True,True,True,True,True,True,True,True,True,True,True
AOI-C06,2024,sentinel2,READY,GEE_ASSET,projects/qinghai-internship-fvc-models/assets/fvc_report_data/paired_observations/AOI_C06_2024,36-band AOI-year pair cube contract verified,True,True,True,True,True,True,True,True,True,True,True,True
AOI-C06,2024,landsat,READY,GEE_ASSET,projects/qinghai-internship-fvc-models/assets/fvc_report_data/paired_observations/AOI_C06_2024,36-band AOI-year pair cube contract verified,True,True,True,True,True,True,True,True,True,True,True,True
AOI-C06,2024,modis,READY,GEE_ASSET,projects/qinghai-internship-fvc-models/assets/fvc_report_data/paired_observations/AOI_C06_2024,36-band AOI-year pair cube contract verified,True,True,True,True,True,True,True,True,True,True,True,True
AOI-C06,2024,fcover,READY,GEE_ASSET,projects/qinghai-internship-fvc-models/assets/fvc_report_data/fcover_native/AOI_C06_20240720;projects/qinghai-internship-fvc-models/assets/fvc_report_data/fcover_native/AOI_C06_20240731;projects/qinghai-internship-fvc-models/assets/fvc_report_data/fcover_native/AOI_C06_20240810,three native-grid FCOVER assets verified,True,True,True,True,True,True,True,True,True,True,True,True
AOI-C06,2025,sentinel2,READY,GEE_ASSET,projects/qinghai-internship-fvc-models/assets/fvc_report_data/paired_observations/AOI_C06_2025,36-band AOI-year pair cube contract verified,True,True,True,True,True,True,True,True,True,True,True,True
AOI-C06,2025,landsat,READY,GEE_ASSET,projects/qinghai-internship-fvc-models/assets/fvc_report_data/paired_observations/AOI_C06_2025,36-band AOI-year pair cube contract verified,True,True,True,True,True,True,True,True,True,True,True,True
AOI-C06,2025,modis,READY,GEE_ASSET,projects/qinghai-internship-fvc-models/assets/fvc_report_data/paired_observations/AOI_C06_2025,36-band AOI-year pair cube contract verified,True,True,True,True,True,True,True,True,True,True,True,True
AOI-C06,2025,fcover,READY,GEE_ASSET,projects/qinghai-internship-fvc-models/assets/fvc_report_data/fcover_native/AOI_C06_20250720;projects/qinghai-internship-fvc-models/assets/fvc_report_data/fcover_native/AOI_C06_20250731;projects/qinghai-internship-fvc-models/assets/fvc_report_data/fcover_native/AOI_C06_20250810,three native-grid FCOVER assets verified,True,True,True,True,True,True,True,True,True,True,True,True
AOI-C07,2021,sentinel2,READY,GEE_ASSET,projects/qinghai-internship-fvc-models/assets/fvc_report_data/paired_observations/AOI_C07_2021,36-band AOI-year pair cube contract verified,True,True,True,True,True,True,True,True,True,True,True,True
AOI-C07,2021,landsat,READY,GEE_ASSET,projects/qinghai-internship-fvc-models/assets/fvc_report_data/paired_observations/AOI_C07_2021,36-band AOI-year pair cube contract verified,True,True,True,True,True,True,True,True,True,True,True,True
AOI-C07,2021,modis,READY,GEE_ASSET,projects/qinghai-internship-fvc-models/assets/fvc_report_data/paired_observations/AOI_C07_2021,36-band AOI-year pair cube contract verified,True,True,True,True,True,True,True,True,True,True,True,True
AOI-C07,2021,fcover,READY,GEE_ASSET,projects/qinghai-internship-fvc-models/assets/fvc_report_data/fcover_native/AOI_C07_20210720;projects/qinghai-internship-fvc-models/assets/fvc_report_data/fcover_native/AOI_C07_20210731;projects/qinghai-internship-fvc-models/assets/fvc_report_data/fcover_native/AOI_C07_20210810,three native-grid FCOVER assets verified,True,True,True,True,True,True,True,True,True,True,True,True
AOI-C07,2022,sentinel2,READY,GEE_ASSET,projects/qinghai-internship-fvc-models/assets/fvc_report_data/paired_observations/AOI_C07_2022,36-band AOI-year pair cube contract verified,True,True,True,True,True,True,True,True,True,True,True,True
AOI-C07,2022,landsat,READY,GEE_ASSET,projects/qinghai-internship-fvc-models/assets/fvc_report_data/paired_observations/AOI_C07_2022,36-band AOI-year pair cube contract verified,True,True,True,True,True,True,True,True,True,True,True,True
AOI-C07,2022,modis,READY,GEE_ASSET,projects/qinghai-internship-fvc-models/assets/fvc_report_data/paired_observations/AOI_C07_2022,36-band AOI-year pair cube contract verified,True,True,True,True,True,True,True,True,True,True,True,True
AOI-C07,2022,fcover,READY,GEE_ASSET,projects/qinghai-internship-fvc-models/assets/fvc_report_data/fcover_native/AOI_C07_20220720;projects/qinghai-internship-fvc-models/assets/fvc_report_data/fcover_native/AOI_C07_20220731;projects/qinghai-internship-fvc-models/assets/fvc_report_data/fcover_native/AOI_C07_20220810,three native-grid FCOVER assets verified,True,True,True,True,True,True,True,True,True,True,True,True
AOI-C07,2023,sentinel2,READY,GEE_ASSET,projects/qinghai-internship-fvc-models/assets/fvc_report_data/paired_observations/AOI_C07_2023,36-band AOI-year pair cube contract verified,True,True,True,True,True,True,True,True,True,True,True,True
AOI-C07,2023,landsat,READY,GEE_ASSET,projects/qinghai-internship-fvc-models/assets/fvc_report_data/paired_observations/AOI_C07_2023,36-band AOI-year pair cube contract verified,True,True,True,True,True,True,True,True,True,True,True,True
AOI-C07,2023,modis,READY,GEE_ASSET,projects/qinghai-internship-fvc-models/assets/fvc_report_data/paired_observations/AOI_C07_2023,36-band AOI-year pair cube contract verified,True,True,True,True,True,True,True,True,True,True,True,True
AOI-C07,2023,fcover,READY,GEE_ASSET,projects/qinghai-internship-fvc-models/assets/fvc_report_data/fcover_native/AOI_C07_20230720;projects/qinghai-internship-fvc-models/assets/fvc_report_data/fcover_native/AOI_C07_20230731;projects/qinghai-internship-fvc-models/assets/fvc_report_data/fcover_native/AOI_C07_20230810,three native-grid FCOVER assets verified,True,True,True,True,True,True,True,True,True,True,True,True
AOI-C07,2024,sentinel2,READY,GEE_ASSET,projects/qinghai-internship-fvc-models/assets/fvc_report_data/paired_observations/AOI_C07_2024,36-band AOI-year pair cube contract verified,True,True,True,True,True,True,True,True,True,True,True,True
AOI-C07,2024,landsat,READY,GEE_ASSET,projects/qinghai-internship-fvc-models/assets/fvc_report_data/paired_observations/AOI_C07_2024,36-band AOI-year pair cube contract verified,True,True,True,True,True,True,True,True,True,True,True,True
AOI-C07,2024,modis,READY,GEE_ASSET,projects/qinghai-internship-fvc-models/assets/fvc_report_data/paired_observations/AOI_C07_2024,36-band AOI-year pair cube contract verified,True,True,True,True,True,True,True,True,True,True,True,True
AOI-C07,2024,fcover,READY,GEE_ASSET,projects/qinghai-internship-fvc-models/assets/fvc_report_data/fcover_native/AOI_C07_20240720;projects/qinghai-internship-fvc-models/assets/fvc_report_data/fcover_native/AOI_C07_20240731;projects/qinghai-internship-fvc-models/assets/fvc_report_data/fcover_native/AOI_C07_20240810,three native-grid FCOVER assets verified,True,True,True,True,True,True,True,True,True,True,True,True
AOI-C07,2025,sentinel2,READY,GEE_ASSET,projects/qinghai-internship-fvc-models/assets/fvc_report_data/paired_observations/AOI_C07_2025,36-band AOI-year pair cube contract verified,True,True,True,True,True,True,True,True,True,True,True,True
AOI-C07,2025,landsat,READY,GEE_ASSET,projects/qinghai-internship-fvc-models/assets/fvc_report_data/paired_observations/AOI_C07_2025,36-band AOI-year pair cube contract verified,True,True,True,True,True,True,True,True,True,True,True,True
AOI-C07,2025,modis,READY,GEE_ASSET,projects/qinghai-internship-fvc-models/assets/fvc_report_data/paired_observations/AOI_C07_2025,36-band AOI-year pair cube contract verified,True,True,True,True,True,True,True,True,True,True,True,True
AOI-C07,2025,fcover,READY,GEE_ASSET,projects/qinghai-internship-fvc-models/assets/fvc_report_data/fcover_native/AOI_C07_20250720;projects/qinghai-internship-fvc-models/assets/fvc_report_data/fcover_native/AOI_C07_20250731;projects/qinghai-internship-fvc-models/assets/fvc_report_data/fcover_native/AOI_C07_20250810,three native-grid FCOVER assets verified,True,True,True,True,True,True,True,True,True,True,True,True
AOI-C08,2021,sentinel2,READY,GEE_ASSET,projects/qinghai-internship-fvc-models/assets/fvc_report_data/paired_observations/AOI_C08_2021,36-band AOI-year pair cube contract verified,True,True,True,True,True,True,True,True,True,True,True,True
AOI-C08,2021,landsat,READY,GEE_ASSET,projects/qinghai-internship-fvc-models/assets/fvc_report_data/paired_observations/AOI_C08_2021,36-band AOI-year pair cube contract verified,True,True,True,True,True,True,True,True,True,True,True,True
AOI-C08,2021,modis,READY,GEE_ASSET,projects/qinghai-internship-fvc-models/assets/fvc_report_data/paired_observations/AOI_C08_2021,36-band AOI-year pair cube contract verified,True,True,True,True,True,True,True,True,True,True,True,True
AOI-C08,2021,fcover,READY,GEE_ASSET,projects/qinghai-internship-fvc-models/assets/fvc_report_data/fcover_native/AOI_C08_20210720;projects/qinghai-internship-fvc-models/assets/fvc_report_data/fcover_native/AOI_C08_20210731;projects/qinghai-internship-fvc-models/assets/fvc_report_data/fcover_native/AOI_C08_20210810,three native-grid FCOVER assets verified,True,True,True,True,True,True,True,True,True,True,True,True
AOI-C08,2022,sentinel2,READY,GEE_ASSET,projects/qinghai-internship-fvc-models/assets/fvc_report_data/paired_observations/AOI_C08_2022,36-band AOI-year pair cube contract verified,True,True,True,True,True,True,True,True,True,True,True,True
AOI-C08,2022,landsat,READY,GEE_ASSET,projects/qinghai-internship-fvc-models/assets/fvc_report_data/paired_observations/AOI_C08_2022,36-band AOI-year pair cube contract verified,True,True,True,True,True,True,True,True,True,True,True,True
AOI-C08,2022,modis,READY,GEE_ASSET,projects/qinghai-internship-fvc-models/assets/fvc_report_data/paired_observations/AOI_C08_2022,36-band AOI-year pair cube contract verified,True,True,True,True,True,True,True,True,True,True,True,True
AOI-C08,2022,fcover,READY,GEE_ASSET,projects/qinghai-internship-fvc-models/assets/fvc_report_data/fcover_native/AOI_C08_20220720;projects/qinghai-internship-fvc-models/assets/fvc_report_data/fcover_native/AOI_C08_20220731;projects/qinghai-internship-fvc-models/assets/fvc_report_data/fcover_native/AOI_C08_20220810,three native-grid FCOVER assets verified,True,True,True,True,True,True,True,True,True,True,True,True
AOI-C08,2023,sentinel2,READY,GEE_ASSET,projects/qinghai-internship-fvc-models/assets/fvc_report_data/paired_observations/AOI_C08_2023,36-band AOI-year pair cube contract verified,True,True,True,True,True,True,True,True,True,True,True,True
AOI-C08,2023,landsat,READY,GEE_ASSET,projects/qinghai-internship-fvc-models/assets/fvc_report_data/paired_observations/AOI_C08_2023,36-band AOI-year pair cube contract verified,True,True,True,True,True,True,True,True,True,True,True,True
AOI-C08,2023,modis,READY,GEE_ASSET,projects/qinghai-internship-fvc-models/assets/fvc_report_data/paired_observations/AOI_C08_2023,36-band AOI-year pair cube contract verified,True,True,True,True,True,True,True,True,True,True,True,True
AOI-C08,2023,fcover,READY,GEE_ASSET,projects/qinghai-internship-fvc-models/assets/fvc_report_data/fcover_native/AOI_C08_20230720;projects/qinghai-internship-fvc-models/assets/fvc_report_data/fcover_native/AOI_C08_20230731;projects/qinghai-internship-fvc-models/assets/fvc_report_data/fcover_native/AOI_C08_20230810,three native-grid FCOVER assets verified,True,True,True,True,True,True,True,True,True,True,True,True
AOI-C08,2024,sentinel2,READY,GEE_ASSET,projects/qinghai-internship-fvc-models/assets/fvc_report_data/paired_observations/AOI_C08_2024,36-band AOI-year pair cube contract verified,True,True,True,True,True,True,True,True,True,True,True,True
AOI-C08,2024,landsat,READY,GEE_ASSET,projects/qinghai-internship-fvc-models/assets/fvc_report_data/paired_observations/AOI_C08_2024,36-band AOI-year pair cube contract verified,True,True,True,True,True,True,True,True,True,True,True,True
AOI-C08,2024,modis,READY,GEE_ASSET,projects/qinghai-internship-fvc-models/assets/fvc_report_data/paired_observations/AOI_C08_2024,36-band AOI-year pair cube contract verified,True,True,True,True,True,True,True,True,True,True,True,True
AOI-C08,2024,fcover,READY,GEE_ASSET,projects/qinghai-internship-fvc-models/assets/fvc_report_data/fcover_native/AOI_C08_20240720;projects/qinghai-internship-fvc-models/assets/fvc_report_data/fcover_native/AOI_C08_20240731;projects/qinghai-internship-fvc-models/assets/fvc_report_data/fcover_native/AOI_C08_20240810,three native-grid FCOVER assets verified,True,True,True,True,True,True,True,True,True,True,True,True
AOI-C08,2025,sentinel2,READY,GEE_ASSET,projects/qinghai-internship-fvc-models/assets/fvc_report_data/paired_observations/AOI_C08_2025,36-band AOI-year pair cube contract verified,True,True,True,True,True,True,True,True,True,True,True,True
AOI-C08,2025,landsat,READY,GEE_ASSET,projects/qinghai-internship-fvc-models/assets/fvc_report_data/paired_observations/AOI_C08_2025,36-band AOI-year pair cube contract verified,True,True,True,True,True,True,True,True,True,True,True,True
AOI-C08,2025,modis,READY,GEE_ASSET,projects/qinghai-internship-fvc-models/assets/fvc_report_data/paired_observations/AOI_C08_2025,36-band AOI-year pair cube contract verified,True,True,True,True,True,True,True,True,True,True,True,True
AOI-C08,2025,fcover,READY,GEE_ASSET,projects/qinghai-internship-fvc-models/assets/fvc_report_data/fcover_native/AOI_C08_20250720;projects/qinghai-internship-fvc-models/assets/fvc_report_data/fcover_native/AOI_C08_20250731;projects/qinghai-internship-fvc-models/assets/fvc_report_data/fcover_native/AOI_C08_20250810,three native-grid FCOVER assets verified,True,True,True,True,True,True,True,True,True,True,True,True
AOI-C09,2021,sentinel2,READY,GEE_ASSET,projects/qinghai-internship-fvc-models/assets/fvc_report_data/paired_observations/AOI_C09_2021,36-band AOI-year pair cube contract verified,True,True,True,True,True,True,True,True,True,True,True,True
AOI-C09,2021,landsat,READY,GEE_ASSET,projects/qinghai-internship-fvc-models/assets/fvc_report_data/paired_observations/AOI_C09_2021,36-band AOI-year pair cube contract verified,True,True,True,True,True,True,True,True,True,True,True,True
AOI-C09,2021,modis,READY,GEE_ASSET,projects/qinghai-internship-fvc-models/assets/fvc_report_data/paired_observations/AOI_C09_2021,36-band AOI-year pair cube contract verified,True,True,True,True,True,True,True,True,True,True,True,True
AOI-C09,2021,fcover,READY,GEE_ASSET,projects/qinghai-internship-fvc-models/assets/fvc_report_data/fcover_native/AOI_C09_20210720;projects/qinghai-internship-fvc-models/assets/fvc_report_data/fcover_native/AOI_C09_20210731;projects/qinghai-internship-fvc-models/assets/fvc_report_data/fcover_native/AOI_C09_20210810,three native-grid FCOVER assets verified,True,True,True,True,True,True,True,True,True,True,True,True
AOI-C09,2022,sentinel2,READY,GEE_ASSET,projects/qinghai-internship-fvc-models/assets/fvc_report_data/paired_observations/AOI_C09_2022,36-band AOI-year pair cube contract verified,True,True,True,True,True,True,True,True,True,True,True,True
AOI-C09,2022,landsat,READY,GEE_ASSET,projects/qinghai-internship-fvc-models/assets/fvc_report_data/paired_observations/AOI_C09_2022,36-band AOI-year pair cube contract verified,True,True,True,True,True,True,True,True,True,True,True,True
AOI-C09,2022,modis,READY,GEE_ASSET,projects/qinghai-internship-fvc-models/assets/fvc_report_data/paired_observations/AOI_C09_2022,36-band AOI-year pair cube contract verified,True,True,True,True,True,True,True,True,True,True,True,True
AOI-C09,2022,fcover,READY,GEE_ASSET,projects/qinghai-internship-fvc-models/assets/fvc_report_data/fcover_native/AOI_C09_20220720;projects/qinghai-internship-fvc-models/assets/fvc_report_data/fcover_native/AOI_C09_20220731;projects/qinghai-internship-fvc-models/assets/fvc_report_data/fcover_native/AOI_C09_20220810,three native-grid FCOVER assets verified,True,True,True,True,True,True,True,True,True,True,True,True
AOI-C09,2023,sentinel2,READY,GEE_ASSET,projects/qinghai-internship-fvc-models/assets/fvc_report_data/paired_observations/AOI_C09_2023,36-band AOI-year pair cube contract verified,True,True,True,True,True,True,True,True,True,True,True,True
AOI-C09,2023,landsat,READY,GEE_ASSET,projects/qinghai-internship-fvc-models/assets/fvc_report_data/paired_observations/AOI_C09_2023,36-band AOI-year pair cube contract verified,True,True,True,True,True,True,True,True,True,True,True,True
AOI-C09,2023,modis,READY,GEE_ASSET,projects/qinghai-internship-fvc-models/assets/fvc_report_data/paired_observations/AOI_C09_2023,36-band AOI-year pair cube contract verified,True,True,True,True,True,True,True,True,True,True,True,True
AOI-C09,2023,fcover,READY,GEE_ASSET,projects/qinghai-internship-fvc-models/assets/fvc_report_data/fcover_native/AOI_C09_20230720;projects/qinghai-internship-fvc-models/assets/fvc_report_data/fcover_native/AOI_C09_20230731;projects/qinghai-internship-fvc-models/assets/fvc_report_data/fcover_native/AOI_C09_20230810,three native-grid FCOVER assets verified,True,True,True,True,True,True,True,True,True,True,True,True
AOI-C09,2024,sentinel2,READY,GEE_ASSET,projects/qinghai-internship-fvc-models/assets/fvc_report_data/paired_observations/AOI_C09_2024,36-band AOI-year pair cube contract verified,True,True,True,True,True,True,True,True,True,True,True,True
AOI-C09,2024,landsat,READY,GEE_ASSET,projects/qinghai-internship-fvc-models/assets/fvc_report_data/paired_observations/AOI_C09_2024,36-band AOI-year pair cube contract verified,True,True,True,True,True,True,True,True,True,True,True,True
AOI-C09,2024,modis,READY,GEE_ASSET,projects/qinghai-internship-fvc-models/assets/fvc_report_data/paired_observations/AOI_C09_2024,36-band AOI-year pair cube contract verified,True,True,True,True,True,True,True,True,True,True,True,True
AOI-C09,2024,fcover,READY,GEE_ASSET,projects/qinghai-internship-fvc-models/assets/fvc_report_data/fcover_native/AOI_C09_20240720;projects/qinghai-internship-fvc-models/assets/fvc_report_data/fcover_native/AOI_C09_20240731;projects/qinghai-internship-fvc-models/assets/fvc_report_data/fcover_native/AOI_C09_20240810,three native-grid FCOVER assets verified,True,True,True,True,True,True,True,True,True,True,True,True
AOI-C09,2025,sentinel2,READY,GEE_ASSET,projects/qinghai-internship-fvc-models/assets/fvc_report_data/paired_observations/AOI_C09_2025,36-band AOI-year pair cube contract verified,True,True,True,True,True,True,True,True,True,True,True,True
AOI-C09,2025,landsat,READY,GEE_ASSET,projects/qinghai-internship-fvc-models/assets/fvc_report_data/paired_observations/AOI_C09_2025,36-band AOI-year pair cube contract verified,True,True,True,True,True,True,True,True,True,True,True,True
AOI-C09,2025,modis,READY,GEE_ASSET,projects/qinghai-internship-fvc-models/assets/fvc_report_data/paired_observations/AOI_C09_2025,36-band AOI-year pair cube contract verified,True,True,True,True,True,True,True,True,True,True,True,True
AOI-C09,2025,fcover,READY,GEE_ASSET,projects/qinghai-internship-fvc-models/assets/fvc_report_data/fcover_native/AOI_C09_20250720;projects/qinghai-internship-fvc-models/assets/fvc_report_data/fcover_native/AOI_C09_20250731;projects/qinghai-internship-fvc-models/assets/fvc_report_data/fcover_native/AOI_C09_20250810,three native-grid FCOVER assets verified,True,True,True,True,True,True,True,True,True,True,True,True
AOI-C10,2021,sentinel2,READY,GEE_ASSET,projects/qinghai-internship-fvc-models/assets/fvc_report_data/paired_observations/AOI_C10_2021,36-band AOI-year pair cube contract verified,True,True,True,True,True,True,True,True,True,True,True,True
AOI-C10,2021,landsat,READY,GEE_ASSET,projects/qinghai-internship-fvc-models/assets/fvc_report_data/paired_observations/AOI_C10_2021,36-band AOI-year pair cube contract verified,True,True,True,True,True,True,True,True,True,True,True,True
AOI-C10,2021,modis,READY,GEE_ASSET,projects/qinghai-internship-fvc-models/assets/fvc_report_data/paired_observations/AOI_C10_2021,36-band AOI-year pair cube contract verified,True,True,True,True,True,True,True,True,True,True,True,True
AOI-C10,2021,fcover,READY,GEE_ASSET,projects/qinghai-internship-fvc-models/assets/fvc_report_data/fcover_native/AOI_C10_20210720;projects/qinghai-internship-fvc-models/assets/fvc_report_data/fcover_native/AOI_C10_20210731;projects/qinghai-internship-fvc-models/assets/fvc_report_data/fcover_native/AOI_C10_20210810,three native-grid FCOVER assets verified,True,True,True,True,True,True,True,True,True,True,True,True
AOI-C10,2022,sentinel2,READY,GEE_ASSET,projects/qinghai-internship-fvc-models/assets/fvc_report_data/paired_observations/AOI_C10_2022,36-band AOI-year pair cube contract verified,True,True,True,True,True,True,True,True,True,True,True,True
AOI-C10,2022,landsat,READY,GEE_ASSET,projects/qinghai-internship-fvc-models/assets/fvc_report_data/paired_observations/AOI_C10_2022,36-band AOI-year pair cube contract verified,True,True,True,True,True,True,True,True,True,True,True,True
